"chrom","label","start","end"
"chr8","chr",128948186,128948206
"chr8","chr",128948187,128948207
"chr8","chr",128948202,128948222
"chr8","chr",128948207,128948227
"chr8","chr",128948212,128948232
"chr8","chr",128948220,128948240
"chr8","chr",128948230,128948250
"chr8","chr",128948585,128948605
"chr8","chr",128948588,128948608
"chr8","chr",128948589,128948609
"chr8","chr",128948590,128948610
"chr8","chr",128948593,128948613
"chr8","chr",128948619,128948639
"chr8","chr",128948629,128948649
"chr8","chr",128948630,128948650
"chr8","chr",128948639,128948659
"chr8","chr",128948640,128948660
"chr8","chr",128948642,128948662
"chr8","chr",128948674,128948694
"chr8","chr",128948682,128948702
"chr8","chr",128948705,128948725
"chr8","chr",128948714,128948734
"chr8","chr",128948715,128948735
"chr8","chr",128948751,128948771
"chr8","chr",128948755,128948775
"chr8","chr",128948762,128948782
"chr8","chr",128948765,128948785
"chr8","chr",128948766,128948786
"chr8","chr",128948767,128948787
"chr8","chr",128948772,128948792
"chr8","chr",128948818,128948838
"chr8","chr",128948824,128948844
"chr8","chr",128948828,128948848
"chr8","chr",128948833,128948853
"chr8","chr",128948839,128948859
"chr8","chr",128948844,128948864
"chr8","chr",128948861,128948881
"chr8","chr",128948862,128948882
"chr8","chr",128948865,128948885
"chr8","chr",128948866,128948886
"chr8","chr",128948866,128948886
"chr8","chr",128948869,128948889
"chr8","chr",128948876,128948896
"chr8","chr",128948883,128948903
"chr8","chr",128948910,128948930
"chr8","chr",128948911,128948931
"chr8","chr",128948928,128948948
"chr8","chr",128948944,128948964
"chr8","chr",128948945,128948965
"chr8","chr",128948948,128948968
"chr8","chr",128948953,128948973
"chr8","chr",128948955,128948975
"chr8","chr",128948956,128948976
"chr8","chr",128948960,128948980
"chr8","chr",128948970,128948990
"chr8","chr",128948984,128949004
"chr8","chr",128948998,128949018
"chr8","chr",128948999,128949019
"chr8","chr",128949003,128949023
"chr8","chr",128949004,128949024
"chr8","chr",128949005,128949025
"chr8","chr",128949041,128949061
"chr8","chr",128949042,128949062
"chr8","chr",128949048,128949068
"chr8","chr",128949053,128949073
"chr8","chr",128949056,128949076
"chr8","chr",128949057,128949077
"chr8","chr",128949060,128949080
"chr8","chr",128949061,128949081
"chr8","chr",128949081,128949101
"chr8","chr",128949082,128949102
"chr8","chr",128949085,128949105
"chr8","chr",128949096,128949116
"chr8","chr",128949099,128949119
"chr8","chr",128949105,128949125
"chr8","chr",128949116,128949136
"chr8","chr",128949123,128949143
"chr8","chr",128949124,128949144
"chr8","chr",128949125,128949145
"chr8","chr",128949127,128949147
"chr8","chr",128949143,128949163
"chr8","chr",128949144,128949164
"chr8","chr",128949145,128949165
"chr8","chr",128949150,128949170
"chr8","chr",128949172,128949192
"chr8","chr",128949208,128949228
"chr8","chr",128949237,128949257
"chr8","chr",128949273,128949293
"chr8","chr",128949278,128949298
"chr8","chr",128949279,128949299
"chr8","chr",128949280,128949300
"chr8","chr",128949291,128949311
"chr8","chr",128949291,128949311
"chr8","chr",128949292,128949312
"chr8","chr",128949296,128949316
"chr8","chr",128949304,128949324
"chr8","chr",128949309,128949329
"chr8","chr",128949310,128949330
"chr8","chr",128949311,128949331
"chr8","chr",128949316,128949336
"chr8","chr",128949317,128949337
"chr8","chr",128949325,128949345
"chr8","chr",128949326,128949346
"chr8","chr",128949335,128949355
"chr8","chr",128949349,128949369
"chr8","chr",128949370,128949390
"chr8","chr",128949371,128949391
"chr8","chr",128949386,128949406
"chr8","chr",128949387,128949407
"chr8","chr",128949405,128949425
"chr8","chr",128949406,128949426
"chr8","chr",128949407,128949427
"chr8","chr",128949412,128949432
"chr8","chr",128949413,128949433
"chr8","chr",128949429,128949449
"chr8","chr",128949430,128949450
"chr8","chr",128949452,128949472
"chr8","chr",128949700,128949720
"chr8","chr",128949729,128949749
"chr8","chr",128949730,128949750
"chr8","chr",128949737,128949757
"chr8","chr",128949740,128949760
"chr8","chr",128949741,128949761
"chr8","chr",128949744,128949764
"chr8","chr",128949764,128949784
"chr8","chr",128949765,128949785
"chr8","chr",128949855,128949875
"chr8","chr",128949858,128949878
"chr8","chr",128949861,128949881
"chr8","chr",128949862,128949882
"chr8","chr",128949867,128949887
"chr8","chr",128949882,128949902
"chr8","chr",128949918,128949938
"chr8","chr",128949930,128949950
"chr8","chr",128949947,128949967
"chr8","chr",128949951,128949971
"chr8","chr",128949971,128949991
"chr8","chr",128949975,128949995
"chr8","chr",128949979,128949999
"chr8","chr",128950011,128950031
"chr8","chr",128950016,128950036
"chr8","chr",128950017,128950037
"chr8","chr",128950018,128950038
"chr8","chr",128950028,128950048
"chr8","chr",128950029,128950049
"chr8","chr",128950048,128950068
"chr8","chr",128950068,128950088
"chr8","chr",128950080,128950100
"chr8","chr",128950081,128950101
"chr8","chr",128950182,128950202
"chr8","chr",128950184,128950204
"chr8","chr",128950185,128950205
"chr8","chr",128950195,128950215
"chr8","chr",128950199,128950219
"chr8","chr",128950224,128950244
"chr8","chr",128950225,128950245
"chr8","chr",128950235,128950255
"chr8","chr",128950247,128950267
"chr8","chr",128950262,128950282
"chr8","chr",128950263,128950283
"chr8","chr",128950274,128950294
"chr8","chr",128950275,128950295
"chr8","chr",128950279,128950299
"chr8","chr",128950280,128950300
"chr8","chr",128950284,128950304
"chr8","chr",128950292,128950312
"chr8","chr",128950302,128950322
"chr8","chr",128950310,128950330
"chr8","chr",128950314,128950334
"chr8","chr",128950315,128950335
"chr8","chr",128950318,128950338
"chr8","chr",128950327,128950347
"chr8","chr",128950331,128950351
"chr8","chr",128950334,128950354
"chr8","chr",128950342,128950362
"chr8","chr",128950360,128950380
"chr8","chr",128950424,128950444
"chr8","chr",128950436,128950456
"chr8","chr",128950440,128950460
"chr8","chr",128950441,128950461
"chr8","chr",128950446,128950466
"chr8","chr",128950461,128950481
"chr8","chr",128950479,128950499
"chr8","chr",128950480,128950500
"chr8","chr",128950499,128950519
"chr8","chr",128950500,128950520
"chr8","chr",128950505,128950525
"chr8","chr",128950520,128950540
"chr8","chr",128950521,128950541
"chr8","chr",128950528,128950548
"chr8","chr",128950534,128950554
"chr8","chr",128950537,128950557
"chr8","chr",128950538,128950558
"chr8","chr",128950539,128950559
"chr8","chr",128950554,128950574
"chr8","chr",128950557,128950577
"chr8","chr",128950566,128950586
"chr8","chr",128950567,128950587
"chr8","chr",128950568,128950588
"chr8","chr",128950587,128950607
"chr8","chr",128950588,128950608
"chr8","chr",128950589,128950609
"chr8","chr",128950607,128950627
"chr8","chr",128950615,128950635
"chr8","chr",128950631,128950651
"chr8","chr",128950645,128950665
"chr8","chr",128950651,128950671
"chr8","chr",128950663,128950683
"chr8","chr",128950691,128950711
"chr8","chr",128950692,128950712
"chr8","chr",128950693,128950713
"chr8","chr",128950702,128950722
"chr8","chr",128950703,128950723
"chr8","chr",128950704,128950724
"chr8","chr",128950709,128950729
"chr8","chr",128950713,128950733
"chr8","chr",128950724,128950744
"chr8","chr",128950725,128950745
"chr8","chr",128950726,128950746
"chr8","chr",128950732,128950752
"chr8","chr",128950733,128950753
"chr8","chr",128950739,128950759
"chr8","chr",128950739,128950759
"chr8","chr",128950744,128950764
"chr8","chr",128950745,128950765
"chr8","chr",128950813,128950833
"chr8","chr",128950814,128950834
"chr8","chr",128950831,128950851
"chr8","chr",128950832,128950852
"chr8","chr",128950897,128950917
"chr8","chr",128950902,128950922
"chr8","chr",128950908,128950928
"chr8","chr",128950974,128950994
"chr8","chr",128950995,128951015
"chr8","chr",128951012,128951032
"chr8","chr",128951013,128951033
"chr8","chr",128951015,128951035
"chr8","chr",128951024,128951044
"chr8","chr",128951028,128951048
"chr8","chr",128951031,128951051
"chr8","chr",128951032,128951052
"chr8","chr",128951033,128951053
"chr8","chr",128951035,128951055
"chr8","chr",128951036,128951056
"chr8","chr",128951049,128951069
"chr8","chr",128951065,128951085
"chr8","chr",128951068,128951088
"chr8","chr",128951086,128951106
"chr8","chr",128951087,128951107
"chr8","chr",128951094,128951114
"chr8","chr",128951127,128951147
"chr8","chr",128951130,128951150
"chr8","chr",128951132,128951152
"chr8","chr",128951140,128951160
"chr8","chr",128951142,128951162
"chr8","chr",128951143,128951163
"chr8","chr",128951144,128951164
"chr8","chr",128951146,128951166
"chr8","chr",128951202,128951222
"chr8","chr",128951210,128951230
"chr8","chr",128951251,128951271
"chr8","chr",128951275,128951295
"chr8","chr",128951283,128951303
"chr8","chr",128951284,128951304
"chr8","chr",128951285,128951305
"chr8","chr",128951290,128951310
"chr8","chr",128951297,128951317
"chr8","chr",128951298,128951318
"chr8","chr",128951299,128951319
"chr8","chr",128951317,128951337
"chr8","chr",128951330,128951350
"chr8","chr",128951336,128951356
"chr8","chr",128951344,128951364
"chr8","chr",128951347,128951367
"chr8","chr",128951350,128951370
"chr8","chr",128951361,128951381
"chr8","chr",128951372,128951392
"chr8","chr",128951401,128951421
"chr8","chr",128951402,128951422
"chr8","chr",128951417,128951437
"chr8","chr",128951418,128951438
"chr8","chr",128951423,128951443
"chr8","chr",128951428,128951448
"chr8","chr",128951432,128951452
"chr8","chr",128951445,128951465
"chr8","chr",128951451,128951471
"chr8","chr",128951454,128951474
"chr8","chr",128951455,128951475
"chr8","chr",128951456,128951476
"chr8","chr",128951462,128951482
"chr8","chr",128951464,128951484
"chr8","chr",128951485,128951505
"chr8","chr",128951488,128951508
"chr8","chr",128951489,128951509
"chr8","chr",128951494,128951514
"chr8","chr",128951495,128951515
"chr8","chr",128951499,128951519
"chr8","chr",128951503,128951523
"chr8","chr",128951504,128951524
"chr8","chr",128951505,128951525
"chr8","chr",128951508,128951528
"chr8","chr",128951511,128951531
"chr8","chr",128951512,128951532
"chr8","chr",128951514,128951534
"chr8","chr",128951518,128951538
"chr8","chr",128951519,128951539
"chr8","chr",128951522,128951542
"chr8","chr",128951530,128951550
"chr8","chr",128951534,128951554
"chr8","chr",128951535,128951555
"chr8","chr",128951536,128951556
"chr8","chr",128951537,128951557
"chr8","chr",128951554,128951574
"chr8","chr",128951562,128951582
"chr8","chr",128951563,128951583
"chr8","chr",128951565,128951585
"chr8","chr",128951570,128951590
"chr8","chr",128951570,128951590
"chr8","chr",128951571,128951591
"chr8","chr",128951576,128951596
"chr8","chr",128951581,128951601
"chr8","chr",128951585,128951605
"chr8","chr",128951588,128951608
"chr8","chr",128951614,128951634
"chr8","chr",128951622,128951642
"chr8","chr",128951623,128951643
"chr8","chr",128951630,128951650
"chr8","chr",128951630,128951650
"chr8","chr",128951636,128951656
"chr8","chr",128951637,128951657
"chr8","chr",128951651,128951671
"chr8","chr",128951661,128951681
"chr8","chr",128951673,128951693
"chr8","chr",128951681,128951701
"chr8","chr",128951681,128951701
"chr8","chr",128951682,128951702
"chr8","chr",128951740,128951760
"chr8","chr",128951747,128951767
"chr8","chr",128951760,128951780
"chr8","chr",128951762,128951782
"chr8","chr",128951767,128951787
"chr8","chr",128951768,128951788
"chr8","chr",128951769,128951789
"chr8","chr",128951770,128951790
"chr8","chr",128951775,128951795
"chr8","chr",128951779,128951799
"chr8","chr",128951781,128951801
"chr8","chr",128951782,128951802
"chr8","chr",128951799,128951819
"chr8","chr",128951800,128951820
"chr8","chr",128951812,128951832
"chr8","chr",128951814,128951834
"chr8","chr",128951815,128951835
"chr8","chr",128951844,128951864
"chr8","chr",128951851,128951871
"chr8","chr",128951852,128951872
"chr8","chr",128951853,128951873
"chr8","chr",128951854,128951874
"chr8","chr",128951860,128951880
"chr8","chr",128951879,128951899
"chr8","chr",128951880,128951900
"chr8","chr",128951890,128951910
"chr8","chr",128951891,128951911
"chr8","chr",128951892,128951912
"chr8","chr",128951895,128951915
"chr8","chr",128951902,128951922
"chr8","chr",128951907,128951927
"chr8","chr",128951937,128951957
"chr8","chr",128951959,128951979
"chr8","chr",128951978,128951998
"chr8","chr",128951979,128951999
"chr8","chr",128951985,128952005
"chr8","chr",128951992,128952012
"chr8","chr",128951997,128952017
"chr8","chr",128952017,128952037
"chr8","chr",128952028,128952048
"chr8","chr",128952043,128952063
"chr8","chr",128952048,128952068
"chr8","chr",128952064,128952084
"chr8","chr",128952077,128952097
"chr8","chr",128952078,128952098
"chr8","chr",128952082,128952102
"chr8","chr",128952091,128952111
"chr8","chr",128952095,128952115
"chr8","chr",128952104,128952124
"chr8","chr",128952105,128952125
"chr8","chr",128952123,128952143
"chr8","chr",128952153,128952173
"chr8","chr",128952162,128952182
"chr8","chr",128952169,128952189
"chr8","chr",128952189,128952209
"chr8","chr",128952215,128952235
"chr8","chr",128952221,128952241
"chr8","chr",128952222,128952242
"chr8","chr",128952236,128952256
"chr8","chr",128952237,128952257
"chr8","chr",128952238,128952258
"chr8","chr",128952255,128952275
"chr8","chr",128952255,128952275
"chr8","chr",128952256,128952276
"chr8","chr",128952256,128952276
"chr8","chr",128952257,128952277
"chr8","chr",128952258,128952278
"chr8","chr",128952270,128952290
"chr8","chr",128952277,128952297
"chr8","chr",128952278,128952298
"chr8","chr",128952279,128952299
"chr8","chr",128952282,128952302
"chr8","chr",128952294,128952314
"chr8","chr",128952295,128952315
"chr8","chr",128952310,128952330
"chr8","chr",128952331,128952351
"chr8","chr",128952347,128952367
"chr8","chr",128952357,128952377
"chr8","chr",128952362,128952382
"chr8","chr",128952367,128952387
"chr8","chr",128952383,128952403
"chr8","chr",128952408,128952428
"chr8","chr",128952409,128952429
"chr8","chr",128952410,128952430
"chr8","chr",128952411,128952431
"chr8","chr",128952414,128952434
"chr8","chr",128952415,128952435
"chr8","chr",128952419,128952439
"chr8","chr",128952420,128952440
"chr8","chr",128952421,128952441
"chr8","chr",128952442,128952462
"chr8","chr",128952447,128952467
"chr8","chr",128952452,128952472
"chr8","chr",128952456,128952476
"chr8","chr",128952463,128952483
"chr8","chr",128952468,128952488
"chr8","chr",128952534,128952554
"chr8","chr",128952535,128952555
"chr8","chr",128952556,128952576
"chr8","chr",128952567,128952587
"chr8","chr",128952573,128952593
"chr8","chr",128952578,128952598
"chr8","chr",128952607,128952627
"chr8","chr",128952609,128952629
"chr8","chr",128952611,128952631
"chr8","chr",128952612,128952632
"chr8","chr",128952619,128952639
"chr8","chr",128952632,128952652
"chr8","chr",128952638,128952658
"chr8","chr",128952642,128952662
"chr8","chr",128952646,128952666
"chr8","chr",128952647,128952667
"chr8","chr",128952658,128952678
"chr8","chr",128952692,128952712
"chr8","chr",128952723,128952743
"chr8","chr",128952753,128952773
"chr8","chr",128952916,128952936
"chr8","chr",128952919,128952939
"chr8","chr",128952921,128952941
"chr8","chr",128952922,128952942
"chr8","chr",128953135,128953155
"chr8","chr",128953142,128953162
"chr8","chr",128953143,128953163
"chr8","chr",128953144,128953164
"chr8","chr",128953149,128953169
"chr8","chr",128953155,128953175
"chr8","chr",128953159,128953179
"chr8","chr",128953170,128953190
"chr8","chr",128953182,128953202
"chr8","chr",128953192,128953212
"chr8","chr",128953208,128953228
"chr8","chr",128953210,128953230
"chr8","chr",128953218,128953238
"chr8","chr",128953219,128953239
"chr8","chr",128953220,128953240
"chr8","chr",128953221,128953241
"chr8","chr",128953256,128953276
"chr8","chr",128953328,128953348
"chr8","chr",128953333,128953353
"chr8","chr",128953344,128953364
"chr8","chr",128953351,128953371
"chr8","chr",128953357,128953377
"chr8","chr",128953360,128953380
"chr8","chr",128953380,128953400
"chr8","chr",128953387,128953407
"chr8","chr",128953399,128953419
"chr8","chr",128953414,128953434
"chr8","chr",128953420,128953440
"chr8","chr",128953495,128953515
"chr8","chr",128953531,128953551
"chr8","chr",128953534,128953554
"chr8","chr",128953539,128953559
"chr8","chr",128953544,128953564
"chr8","chr",128953545,128953565
"chr8","chr",128953558,128953578
"chr8","chr",128953572,128953592
"chr8","chr",128953573,128953593
"chr8","chr",128953576,128953596
"chr8","chr",128953592,128953612
"chr8","chr",128953612,128953632
"chr8","chr",128953613,128953633
"chr8","chr",128953619,128953639
"chr8","chr",128953628,128953648
"chr8","chr",128953629,128953649
"chr8","chr",128953640,128953660
"chr8","chr",128953669,128953689
"chr8","chr",128953670,128953690
"chr8","chr",128953685,128953705
"chr8","chr",128953694,128953714
"chr8","chr",128953741,128953761
"chr8","chr",128953753,128953773
"chr8","chr",128953788,128953808
"chr8","chr",128953883,128953903
"chr8","chr",128953953,128953973
"chr8","chr",128953967,128953987
"chr8","chr",128953988,128954008
"chr8","chr",128954009,128954029
"chr8","chr",128954011,128954031
"chr8","chr",128954014,128954034
"chr8","chr",128954027,128954047
"chr8","chr",128954028,128954048
"chr8","chr",128954035,128954055
"chr8","chr",128954036,128954056
"chr8","chr",128954037,128954057
"chr8","chr",128954039,128954059
"chr8","chr",128954054,128954074
"chr8","chr",128954063,128954083
"chr8","chr",128954064,128954084
"chr8","chr",128954065,128954085
"chr8","chr",128954081,128954101
"chr8","chr",128954082,128954102
"chr8","chr",128954083,128954103
"chr8","chr",128954084,128954104
"chr8","chr",128954085,128954105
"chr8","chr",128954089,128954109
"chr8","chr",128954095,128954115
"chr8","chr",128954097,128954117
"chr8","chr",128954098,128954118
"chr8","chr",128954099,128954119
"chr8","chr",128954111,128954131
"chr8","chr",128954160,128954180
"chr8","chr",128954162,128954182
"chr8","chr",128954166,128954186
"chr8","chr",128954169,128954189
"chr8","chr",128954170,128954190
"chr8","chr",128954171,128954191
"chr8","chr",128954173,128954193
"chr8","chr",128954177,128954197
"chr8","chr",128954178,128954198
"chr8","chr",128954178,128954198
"chr8","chr",128954179,128954199
"chr8","chr",128954189,128954209
"chr8","chr",128954197,128954217
"chr8","chr",128954198,128954218
"chr8","chr",128954199,128954219
"chr8","chr",128954200,128954220
"chr8","chr",128954213,128954233
"chr8","chr",128954214,128954234
"chr8","chr",128954215,128954235
"chr8","chr",128954217,128954237
"chr8","chr",128954228,128954248
"chr8","chr",128954233,128954253
"chr8","chr",128954241,128954261
"chr8","chr",128954242,128954262
"chr8","chr",128954250,128954270
"chr8","chr",128954251,128954271
"chr8","chr",128954264,128954284
"chr8","chr",128954265,128954285
"chr8","chr",128954267,128954287
"chr8","chr",128954269,128954289
"chr8","chr",128954270,128954290
"chr8","chr",128954275,128954295
"chr8","chr",128954279,128954299
"chr8","chr",128954287,128954307
"chr8","chr",128954288,128954308
"chr8","chr",128954289,128954309
"chr8","chr",128954290,128954310
"chr8","chr",128954294,128954314
"chr8","chr",128954295,128954315
"chr8","chr",128954296,128954316
"chr8","chr",128954301,128954321
"chr8","chr",128954302,128954322
"chr8","chr",128954316,128954336
"chr8","chr",128954317,128954337
"chr8","chr",128954331,128954351
"chr8","chr",128954332,128954352
"chr8","chr",128954338,128954358
"chr8","chr",128954339,128954359
"chr8","chr",128954340,128954360
"chr8","chr",128954340,128954360
"chr8","chr",128954354,128954374
"chr8","chr",128954355,128954375
"chr8","chr",128954373,128954393
"chr8","chr",128954383,128954403
"chr8","chr",128954384,128954404
"chr8","chr",128954393,128954413
"chr8","chr",128954399,128954419
"chr8","chr",128954407,128954427
"chr8","chr",128954408,128954428
"chr8","chr",128954412,128954432
"chr8","chr",128954425,128954445
"chr8","chr",128954436,128954456
"chr8","chr",128954440,128954460
"chr8","chr",128954441,128954461
"chr8","chr",128954443,128954463
"chr8","chr",128954444,128954464
"chr8","chr",128954445,128954465
"chr8","chr",128954461,128954481
"chr8","chr",128954471,128954491
"chr8","chr",128954472,128954492
"chr8","chr",128954481,128954501
"chr8","chr",128954488,128954508
"chr8","chr",128954491,128954511
"chr8","chr",128954492,128954512
"chr8","chr",128954493,128954513
"chr8","chr",128954500,128954520
"chr8","chr",128954513,128954533
"chr8","chr",128954524,128954544
"chr8","chr",128954533,128954553
"chr8","chr",128954543,128954563
"chr8","chr",128954550,128954570
"chr8","chr",128954570,128954590
"chr8","chr",128954571,128954591
"chr8","chr",128954572,128954592
"chr8","chr",128954584,128954604
"chr8","chr",128954629,128954649
"chr8","chr",128954630,128954650
"chr8","chr",128954631,128954651
"chr8","chr",128954637,128954657
"chr8","chr",128954640,128954660
"chr8","chr",128954642,128954662
"chr8","chr",128954660,128954680
"chr8","chr",128954660,128954680
"chr8","chr",128954663,128954683
"chr8","chr",128954664,128954684
"chr8","chr",128954679,128954699
"chr8","chr",128954696,128954716
"chr8","chr",128954729,128954749
"chr8","chr",128954736,128954756
"chr8","chr",128954741,128954761
"chr8","chr",128954742,128954762
"chr8","chr",128954743,128954763
"chr8","chr",128954744,128954764
"chr8","chr",128954750,128954770
"chr8","chr",128954754,128954774
"chr8","chr",128954755,128954775
"chr8","chr",128954756,128954776
"chr8","chr",128954760,128954780
"chr8","chr",128954761,128954781
"chr8","chr",128954762,128954782
"chr8","chr",128954818,128954838
"chr8","chr",128954819,128954839
"chr8","chr",128954820,128954840
"chr8","chr",128954830,128954850
"chr8","chr",128954843,128954863
"chr8","chr",128954847,128954867
"chr8","chr",128954850,128954870
"chr8","chr",128954862,128954882
"chr8","chr",128954864,128954884
"chr8","chr",128954877,128954897
"chr8","chr",128954880,128954900
"chr8","chr",128954883,128954903
"chr8","chr",128954926,128954946
"chr8","chr",128954939,128954959
"chr8","chr",128954944,128954964
"chr8","chr",128954954,128954974
"chr8","chr",128955025,128955045
"chr8","chr",128955026,128955046
"chr8","chr",128955029,128955049
"chr8","chr",128955036,128955056
"chr8","chr",128955037,128955057
"chr8","chr",128955052,128955072
"chr8","chr",128955054,128955074
"chr8","chr",128955057,128955077
"chr8","chr",128955068,128955088
"chr8","chr",128955083,128955103
"chr8","chr",128955103,128955123
"chr8","chr",128955104,128955124
"chr8","chr",128955125,128955145
"chr8","chr",128955176,128955196
"chr8","chr",128955179,128955199
"chr8","chr",128955180,128955200
"chr8","chr",128955186,128955206
"chr8","chr",128955198,128955218
"chr8","chr",128955199,128955219
"chr8","chr",128955217,128955237
"chr8","chr",128955225,128955245
"chr8","chr",128955228,128955248
"chr8","chr",128955233,128955253
"chr8","chr",128955234,128955254
"chr8","chr",128955246,128955266
"chr8","chr",128955247,128955267
"chr8","chr",128955254,128955274
"chr8","chr",128955255,128955275
"chr8","chr",128955263,128955283
"chr8","chr",128955282,128955302
"chr8","chr",128955300,128955320
"chr8","chr",128955301,128955321
"chr8","chr",128955302,128955322
"chr8","chr",128955303,128955323
"chr8","chr",128955308,128955328
"chr8","chr",128955321,128955341
"chr8","chr",128955329,128955349
"chr8","chr",128955340,128955360
"chr8","chr",128955341,128955361
"chr8","chr",128955348,128955368
"chr8","chr",128955360,128955380
"chr8","chr",128955362,128955382
"chr8","chr",128955370,128955390
"chr8","chr",128955373,128955393
"chr8","chr",128955379,128955399
"chr8","chr",128955400,128955420
"chr8","chr",128955419,128955439
"chr8","chr",128955420,128955440
"chr8","chr",128955429,128955449
"chr8","chr",128955430,128955450
"chr8","chr",128955433,128955453
"chr8","chr",128955434,128955454
"chr8","chr",128955435,128955455
"chr8","chr",128955450,128955470
"chr8","chr",128955468,128955488
"chr8","chr",128955470,128955490
"chr8","chr",128955521,128955541
"chr8","chr",128955536,128955556
"chr8","chr",128955540,128955560
"chr8","chr",128955544,128955564
"chr8","chr",128955545,128955565
"chr8","chr",128955546,128955566
"chr8","chr",128955549,128955569
"chr8","chr",128955550,128955570
"chr8","chr",128955550,128955570
"chr8","chr",128955562,128955582
"chr8","chr",128955566,128955586
"chr8","chr",128955567,128955587
"chr8","chr",128955680,128955700
"chr8","chr",128955684,128955704
"chr8","chr",128955685,128955705
"chr8","chr",128955731,128955751
"chr8","chr",128955780,128955800
"chr8","chr",128955789,128955809
"chr8","chr",128955832,128955852
"chr8","chr",128955845,128955865
"chr8","chr",128955846,128955866
"chr8","chr",128955854,128955874
"chr8","chr",128955855,128955875
"chr8","chr",128955856,128955876
"chr8","chr",128955898,128955918
"chr8","chr",128955958,128955978
"chr8","chr",128955974,128955994
"chr8","chr",128955975,128955995
"chr8","chr",128955984,128956004
"chr8","chr",128955985,128956005
"chr8","chr",128955987,128956007
"chr8","chr",128955990,128956010
"chr8","chr",128956016,128956036
"chr8","chr",128956021,128956041
"chr8","chr",128956024,128956044
"chr8","chr",128956028,128956048
"chr8","chr",128956036,128956056
"chr8","chr",128956064,128956084
"chr8","chr",128956065,128956085
"chr8","chr",128956093,128956113
"chr8","chr",128956108,128956128
"chr8","chr",128956109,128956129
"chr8","chr",128956110,128956130
"chr8","chr",128956115,128956135
"chr8","chr",128956122,128956142
"chr8","chr",128956128,128956148
"chr8","chr",128956131,128956151
"chr8","chr",128956136,128956156
"chr8","chr",128956149,128956169
"chr8","chr",128956150,128956170
"chr8","chr",128956178,128956198
"chr8","chr",128956189,128956209
"chr8","chr",128956190,128956210
"chr8","chr",128956248,128956268
"chr8","chr",128956249,128956269
"chr8","chr",128956250,128956270
"chr8","chr",128956286,128956306
"chr8","chr",128956326,128956346
"chr8","chr",128956327,128956347
"chr8","chr",128956356,128956376
"chr8","chr",128956486,128956506
"chr8","chr",128956552,128956572
"chr8","chr",128956560,128956580
"chr8","chr",128956569,128956589
"chr8","chr",128956570,128956590
"chr8","chr",128956594,128956614
"chr8","chr",128956606,128956626
"chr8","chr",128956613,128956633
"chr8","chr",128956628,128956648
"chr8","chr",128956637,128956657
"chr8","chr",128956648,128956668
"chr8","chr",128956664,128956684
"chr8","chr",128956665,128956685
"chr8","chr",128956706,128956726
"chr8","chr",128956721,128956741
"chr8","chr",128956722,128956742
"chr8","chr",128956727,128956747
"chr8","chr",128956738,128956758
"chr8","chr",128956739,128956759
"chr8","chr",128956755,128956775
"chr8","chr",128956765,128956785
"chr8","chr",128956766,128956786
"chr8","chr",128956769,128956789
"chr8","chr",128956782,128956802
"chr8","chr",128956783,128956803
"chr8","chr",128956817,128956837
"chr8","chr",128956826,128956846
"chr8","chr",128956826,128956846
"chr8","chr",128956827,128956847
"chr8","chr",128956834,128956854
"chr8","chr",128956834,128956854
"chr8","chr",128956835,128956855
"chr8","chr",128956836,128956856
"chr8","chr",128956840,128956860
"chr8","chr",128956843,128956863
"chr8","chr",128956844,128956864
"chr8","chr",128956897,128956917
"chr8","chr",128956906,128956926
"chr8","chr",128956906,128956926
"chr8","chr",128956907,128956927
"chr8","chr",128956908,128956928
"chr8","chr",128956909,128956929
"chr8","chr",128956919,128956939
"chr8","chr",128956920,128956940
"chr8","chr",128956923,128956943
"chr8","chr",128956931,128956951
"chr8","chr",128956938,128956958
"chr8","chr",128956939,128956959
"chr8","chr",128956943,128956963
"chr8","chr",128956947,128956967
"chr8","chr",128956957,128956977
"chr8","chr",128956959,128956979
"chr8","chr",128956974,128956994
"chr8","chr",128956976,128956996
"chr8","chr",128956988,128957008
"chr8","chr",128956995,128957015
"chr8","chr",128956996,128957016
"chr8","chr",128957000,128957020
"chr8","chr",128957001,128957021
"chr8","chr",128957002,128957022
"chr8","chr",128957022,128957042
"chr8","chr",128957025,128957045
"chr8","chr",128957042,128957062
"chr8","chr",128957043,128957063
"chr8","chr",128957049,128957069
"chr8","chr",128957062,128957082
"chr8","chr",128957071,128957091
"chr8","chr",128957077,128957097
"chr8","chr",128957085,128957105
"chr8","chr",128957094,128957114
"chr8","chr",128957098,128957118
"chr8","chr",128957099,128957119
"chr8","chr",128957105,128957125
"chr8","chr",128957129,128957149
"chr8","chr",128957135,128957155
"chr8","chr",128957137,128957157
"chr8","chr",128957138,128957158
"chr8","chr",128957141,128957161
"chr8","chr",128957141,128957161
"chr8","chr",128957142,128957162
"chr8","chr",128957143,128957163
"chr8","chr",128957155,128957175
"chr8","chr",128957156,128957176
"chr8","chr",128957162,128957182
"chr8","chr",128957167,128957187
"chr8","chr",128957168,128957188
"chr8","chr",128957168,128957188
"chr8","chr",128957169,128957189
"chr8","chr",128957175,128957195
"chr8","chr",128957184,128957204
"chr8","chr",128957194,128957214
"chr8","chr",128957195,128957215
"chr8","chr",128957196,128957216
"chr8","chr",128957216,128957236
"chr8","chr",128957249,128957269
"chr8","chr",128957256,128957276
