"chrom","label","start","end"
"chr6","chr",31021800,31023706
"chr6","chr",31021977,31023814
"chr6","chr",31022004,31024719
"chr6","chr",31022160,31024032
"chr6","chr",31022209,31025079
"chr6","chr",31022289,31024218
"chr6","chr",31022312,31028253
"chr6","chr",31023155,31024362
"chr6","chr",31023347,31024683
"chr6","chr",31023421,31025466
"chr6","chr",31023532,31024749
"chr6","chr",31023601,31029620
"chr6","chr",31023649,31025024
"chr6","chr",31023723,31025987
"chr6","chr",31023764,31025233
"chr6","chr",31024011,31025426
"chr6","chr",31024040,31026281
"chr6","chr",31024160,31025830
"chr6","chr",31024226,31031524
"chr6","chr",31024259,31027279
"chr6","chr",31024355,31025926
"chr6","chr",31024632,31025935
"chr6","chr",31024718,31027318
"chr6","chr",31024745,31026074
"chr6","chr",31024789,31032043
"chr6","chr",31024996,31026268
"chr6","chr",31025065,31028101
"chr6","chr",31025217,31026469
"chr6","chr",31025306,31029528
"chr6","chr",31025427,31027045
"chr6","chr",31025535,31027243
"chr6","chr",31025830,31027432
"chr6","chr",31025930,31027989
"chr6","chr",31025972,31029598
"chr6","chr",31025991,31033749
"chr6","chr",31026061,31028040
"chr6","chr",31026264,31028210
"chr6","chr",31026277,31030310
"chr6","chr",31026386,31028354
"chr6","chr",31026486,31031331
"chr6","chr",31026999,31029234
"chr6","chr",31027242,31029522
"chr6","chr",31027317,31031442
"chr6","chr",31027353,31036827
"chr6","chr",31027393,31029745
"chr6","chr",31027529,31029819
"chr6","chr",31028018,31030029
"chr6","chr",31028102,31031911
"chr6","chr",31028180,31030295
"chr6","chr",31028222,31038584
"chr6","chr",31028353,31031208
"chr6","chr",31029233,31031304
"chr6","chr",31029293,31031899
"chr6","chr",31029521,31031345
"chr6","chr",31029554,31032946
"chr6","chr",31029604,31040255
"chr6","chr",31029673,31031440
"chr6","chr",31029802,31031631
"chr6","chr",31029836,31033746
"chr6","chr",31030028,31031829
"chr6","chr",31030268,31031866
"chr6","chr",31030340,31034031
"chr6","chr",31030425,31032042
"chr6","chr",31031203,31032388
"chr6","chr",31031325,31032901
"chr6","chr",31031388,31036496
"chr6","chr",31031437,31033448
"chr6","chr",31031461,31045653
"chr6","chr",31031624,31033572
"chr6","chr",31031645,31036772
"chr6","chr",31031729,31033753
"chr6","chr",31031842,31033741
"chr6","chr",31031898,31037010
"chr6","chr",31031970,31034041
"chr6","chr",31032042,31045670
"chr6","chr",31032349,31034253
"chr6","chr",31032882,31034278
"chr6","chr",31032904,31038467
"chr6","chr",31033380,31036217
"chr6","chr",31033466,31036387
"chr6","chr",31033571,31036495
"chr6","chr",31033740,31036764
"chr6","chr",31033758,31038777
"chr6","chr",31033762,31046462
"chr6","chr",31033965,31036825
"chr6","chr",31034030,31040060
"chr6","chr",31034169,31036953
"chr6","chr",31034272,31037565
"chr6","chr",31034287,31040125
"chr6","chr",31036156,31037849
"chr6","chr",31036341,31038306
"chr6","chr",31036507,31038456
"chr6","chr",31036730,31038575
"chr6","chr",31036751,31041551
"chr6","chr",31036826,31047325
"chr6","chr",31036834,31038638
"chr6","chr",31036952,31038755
"chr6","chr",31036958,31043452
"chr6","chr",31037510,31038836
"chr6","chr",31037677,31038995
"chr6","chr",31037855,31039936
"chr6","chr",31038409,31040025
"chr6","chr",31038456,31049656
"chr6","chr",31038463,31044750
"chr6","chr",31038537,31040113
"chr6","chr",31038624,31040242
"chr6","chr",31038712,31044917
"chr6","chr",31038749,31040422
"chr6","chr",31038835,31040609
"chr6","chr",31038930,31045603
"chr6","chr",31039008,31041527
"chr6","chr",31039167,31042365
"chr6","chr",31040002,31042442
"chr6","chr",31040112,31043236
"chr6","chr",31040135,31045644
"chr6","chr",31040213,31043355
"chr6","chr",31040269,31051576
"chr6","chr",31040330,31043427
"chr6","chr",31040429,31046146
NA,"neg",NA,NA
"chr6","chr",31041498,31044910
"chr6","chr",31042214,31045378
"chr6","chr",31042384,31045588
"chr6","chr",31043192,31045701
"chr6","chr",31043257,31046408
"chr6","chr",31043293,31046080
"chr6","chr",31043408,31046106
"chr6","chr",31043457,31052944
"chr6","chr",31043464,31046641
"chr6","chr",31044678,31046213
"chr6","chr",31044744,31047120
"chr6","chr",31044895,31046363
"chr6","chr",31045274,31046481
"chr6","chr",31045379,31047350
"chr6","chr",31045598,31046628
"chr6","chr",31045617,31047524
"chr6","chr",31045654,31053323
"chr6","chr",31045705,31047084
"chr6","chr",31045935,31047238
"chr6","chr",31046075,31047360
"chr6","chr",31046145,31049651
"chr6","chr",31046187,31047485
"chr6","chr",31046214,31054868
"chr6","chr",31046350,31047640
"chr6","chr",31046388,31051508
"chr6","chr",31046490,31047827
"chr6","chr",31046627,31047971
"chr6","chr",31046634,31051929
"chr6","chr",31047094,31049169
"chr6","chr",31047119,31052002
"chr6","chr",31047175,31054889
"chr6","chr",31047237,31049353
"chr6","chr",31047333,31052943
"chr6","chr",31047338,31049632
"chr6","chr",31047459,31050414
"chr6","chr",31047538,31053307
"chr6","chr",31047602,31051411
"chr6","chr",31047772,31051507
"chr6","chr",31047886,31051623
"chr6","chr",31048168,31051785
"chr6","chr",31049177,31051925
"chr6","chr",31049600,31051965
"chr6","chr",31049642,31053959
"chr6","chr",31049666,31055507
"chr6","chr",31050293,31052088
"chr6","chr",31051404,31052811
"chr6","chr",31051467,31054800
"chr6","chr",31051506,31052898
"chr6","chr",31051554,31061455
"chr6","chr",31051616,31053280
"chr6","chr",31051738,31053395
"chr6","chr",31051786,31054972
"chr6","chr",31051842,31053524
"chr6","chr",31051964,31053688
"chr6","chr",31052001,31055450
"chr6","chr",31052090,31053903
"chr6","chr",31052153,31061467
"chr6","chr",31052721,31054526
"chr6","chr",31052897,31054663
"chr6","chr",31052925,31059963
"chr6","chr",31052947,31062379
"chr6","chr",31053279,31054795
"chr6","chr",31053283,31060124
NA,"neg",NA,NA
"chr6","chr",31053451,31074178
"chr6","chr",31053517,31055137
"chr6","chr",31053664,31055401
"chr6","chr",31053886,31055500
"chr6","chr",31053944,31061454
"chr6","chr",31054357,31057155
"chr6","chr",31054669,31057590
"chr6","chr",31054699,31062338
"chr6","chr",31054807,31058283
NA,"neg",NA,NA
"chr6","chr",31054968,31063113
"chr6","chr",31054979,31058813
"chr6","chr",31055068,31059029
"chr6","chr",31055395,31059044
"chr6","chr",31055417,31063164
"chr6","chr",31055451,31078012
"chr6","chr",31055499,31059307
"chr6","chr",31055632,31059452
"chr6","chr",31057589,31059914
"chr6","chr",31058250,31060031
"chr6","chr",31058466,31060123
"chr6","chr",31058899,31060994
"chr6","chr",31059030,31061140
"chr6","chr",31059045,31063734
NA,"neg",NA,NA
"chr6","chr",31059466,31061464
"chr6","chr",31059889,31062134
"chr6","chr",31060009,31062205
"chr6","chr",31060099,31068738
"chr6","chr",31060125,31078850
"chr6","chr",31060133,31062334
"chr6","chr",31060253,31062441
"chr6","chr",31060993,31062526
"chr6","chr",31061290,31062789
"chr6","chr",31061363,31074125
"chr6","chr",31061456,31079581
"chr6","chr",31061463,31063070
"chr6","chr",31061987,31063072
"chr6","chr",31062139,31063633
"chr6","chr",31062314,31063743
"chr6","chr",31062344,31080380
"chr6","chr",31062349,31074139
"chr6","chr",31062417,31064876
"chr6","chr",31062525,31064955
"chr6","chr",31062619,31075136
"chr6","chr",31062656,31065039
NA,"neg",NA,NA
"chr6","chr",31063067,31066941
"chr6","chr",31063163,31077867
"chr6","chr",31063236,31068022
"chr6","chr",31063679,31068748
"chr6","chr",31063732,31078006
"chr6","chr",31064266,31070063
"chr6","chr",31064890,31070666
"chr6","chr",31065033,31072041
"chr6","chr",31065513,31074072
"chr6","chr",31066820,31074108
NA,"neg",NA,NA
"chr6","chr",31068023,31078231
"chr6","chr",31068747,31075109
"chr6","chr",31070062,31075389
"chr6","chr",31070133,31078578
NA,"neg",NA,NA
"chr6","chr",31071083,31076689
"chr6","chr",31073927,31077222
"chr6","chr",31074085,31077465
"chr6","chr",31074115,31078827
"chr6","chr",31074142,31080652
"chr6","chr",31074889,31077479
"chr6","chr",31075106,31077670
"chr6","chr",31075126,31079179
"chr6","chr",31075168,31082054
"chr6","chr",31075209,31077780
"chr6","chr",31075406,31077914
"chr6","chr",31075517,31078075
"chr6","chr",31076759,31078164
"chr6","chr",31077224,31078269
"chr6","chr",31077466,31078407
"chr6","chr",31077649,31078545
"chr6","chr",31077735,31079580
"chr6","chr",31077792,31078761
"chr6","chr",31077913,31078879
"chr6","chr",31077925,31083300
"chr6","chr",31078005,31079870
"chr6","chr",31078041,31079082
"chr6","chr",31078146,31079168
"chr6","chr",31078230,31079999
"chr6","chr",31078268,31079425
"chr6","chr",31078404,31079579
"chr6","chr",31078543,31079737
"chr6","chr",31078589,31080376
"chr6","chr",31078758,31079798
"chr6","chr",31078828,31083841
"chr6","chr",31078830,31080646
"chr6","chr",31078878,31079944
"chr6","chr",31079077,31080054
"chr6","chr",31079151,31081927
"chr6","chr",31079182,31080248
"chr6","chr",31079391,31080387
"chr6","chr",31079465,31082183
"chr6","chr",31079544,31080633
"chr6","chr",31079594,31084512
"chr6","chr",31079660,31080830
"chr6","chr",31079797,31081189
"chr6","chr",31079800,31083076
"chr6","chr",31079919,31081326
"chr6","chr",31080006,31083259
"chr6","chr",31080053,31081618
"chr6","chr",31080115,31085222
"chr6","chr",31080165,31081827
"chr6","chr",31080350,31081895
"chr6","chr",31080389,31083739
"chr6","chr",31080619,31082039
"chr6","chr",31080624,31083991
"chr6","chr",31080647,31086461
"chr6","chr",31080739,31082179
"chr6","chr",31080853,31082302
"chr6","chr",31081196,31082542
"chr6","chr",31081327,31082753
"chr6","chr",31081655,31082786
"chr6","chr",31081875,31083059
"chr6","chr",31081908,31084429
"chr6","chr",31082050,31083232
"chr6","chr",31082053,31087167
"chr6","chr",31082151,31083360
"chr6","chr",31082180,31084749
"chr6","chr",31082283,31083520
"chr6","chr",31082539,31083723
"chr6","chr",31082628,31083825
"chr6","chr",31082755,31083963
"chr6","chr",31082775,31085065
"chr6","chr",31082980,31084083
"chr6","chr",31083218,31084191
"chr6","chr",31083235,31085254
"chr6","chr",31083299,31088246
"chr6","chr",31083326,31084402
"chr6","chr",31083442,31084452
"chr6","chr",31083652,31084559
"chr6","chr",31083738,31085476
"chr6","chr",31083824,31084738
"chr6","chr",31083830,31088833
"chr6","chr",31083924,31084952
"chr6","chr",31083989,31085839
"chr6","chr",31084071,31085033
"chr6","chr",31084173,31085189
"chr6","chr",31084360,31085312
"chr6","chr",31084413,31086071
"chr6","chr",31084462,31085413
"chr6","chr",31084482,31089373
"chr6","chr",31084572,31085595
"chr6","chr",31084737,31085847
"chr6","chr",31084745,31086456
"chr6","chr",31084854,31086012
"chr6","chr",31085034,31086215
"chr6","chr",31085048,31087077
"chr6","chr",31085099,31090208
"chr6","chr",31085202,31086404
"chr6","chr",31085253,31087212
"chr6","chr",31085291,31086414
"chr6","chr",31085394,31086995
"chr6","chr",31085464,31088258
"chr6","chr",31085557,31087102
"chr6","chr",31085846,31087194
"chr6","chr",31085848,31088486
"chr6","chr",31086000,31088220
"chr6","chr",31086043,31090807
"chr6","chr",31086082,31088695
"chr6","chr",31086105,31088448
"chr6","chr",31086224,31088479
"chr6","chr",31086405,31088674
"chr6","chr",31086417,31088916
"chr6","chr",31086989,31088822
"chr6","chr",31087002,31089369
"chr6","chr",31087094,31088846
NA,"neg",NA,NA
"chr6","chr",31087208,31089013
"chr6","chr",31087221,31089544
"chr6","chr",31088188,31089216
"chr6","chr",31088238,31089823
"chr6","chr",31088245,31093317
"chr6","chr",31088348,31089330
"chr6","chr",31088465,31089536
"chr6","chr",31088467,31090207
"chr6","chr",31088612,31089745
"chr6","chr",31088679,31090673
"chr6","chr",31088723,31089896
NA,"neg",NA,NA
"chr6","chr",31088847,31093846
"chr6","chr",31088914,31091075
"chr6","chr",31088996,31090177
"chr6","chr",31089128,31090588
"chr6","chr",31089293,31090787
"chr6","chr",31089335,31091421
"chr6","chr",31089372,31094682
"chr6","chr",31089530,31091061
"chr6","chr",31089539,31091795
"chr6","chr",31089740,31091177
"chr6","chr",31089809,31092883
"chr6","chr",31089871,31091338
"chr6","chr",31089891,31094935
"chr6","chr",31090054,31091441
"chr6","chr",31090068,31093180
"chr6","chr",31090172,31091665
"chr6","chr",31090599,31091794
"chr6","chr",31090612,31093187
"chr6","chr",31090764,31091951
"chr6","chr",31090802,31095797
NA,"neg",NA,NA
"chr6","chr",31091078,31093461
"chr6","chr",31091176,31092471
"chr6","chr",31091337,31092882
"chr6","chr",31091356,31093783
"chr6","chr",31091425,31097186
"chr6","chr",31091452,31093102
"chr6","chr",31091661,31093219
"chr6","chr",31091707,31094152
"chr6","chr",31091789,31093303
"chr6","chr",31091936,31093415
"chr6","chr",31091966,31094695
"chr6","chr",31092114,31093639
"chr6","chr",31092391,31093716
"chr6","chr",31092831,31093816
"chr6","chr",31092894,31094934
"chr6","chr",31093107,31094070
"chr6","chr",31093186,31095203
"chr6","chr",31093216,31094087
"chr6","chr",31093302,31094175
"chr6","chr",31093304,31099042
"chr6","chr",31093411,31094312
"chr6","chr",31093460,31095731
"chr6","chr",31093551,31094506
"chr6","chr",31093717,31095957
"chr6","chr",31093725,31094688
"chr6","chr",31093815,31094678
"chr6","chr",31093840,31100767
"chr6","chr",31093941,31094842
"chr6","chr",31094071,31094912
"chr6","chr",31094160,31096260
"chr6","chr",31094174,31095017
"chr6","chr",31094301,31095175
"chr6","chr",31094341,31101336
"chr6","chr",31094463,31095273
"chr6","chr",31094560,31095671
"chr6","chr",31094681,31096816
"chr6","chr",31094691,31095777
"chr6","chr",31094792,31095950
"chr6","chr",31094893,31104303
"chr6","chr",31094895,31096124
"chr6","chr",31094918,31096873
"chr6","chr",31095010,31096220
"chr6","chr",31095128,31096378
"chr6","chr",31095174,31097185
"chr6","chr",31095251,31096656
"chr6","chr",31095652,31096802
"chr6","chr",31095689,31097993
"chr6","chr",31095771,31097084
"chr6","chr",31095800,31104305
"chr6","chr",31095930,31097169
"chr6","chr",31095939,31098902
"chr6","chr",31096107,31097386
"chr6","chr",31096162,31100745
"chr6","chr",31096219,31097497
"chr6","chr",31096358,31097933
"chr6","chr",31096441,31101117
"chr6","chr",31096573,31097926
"chr6","chr",31096815,31098823
"chr6","chr",31096853,31101205
"chr6","chr",31096891,31105603
"chr6","chr",31097001,31099041
"chr6","chr",31097086,31101419
"chr6","chr",31097170,31099613
"chr6","chr",31097394,31100488
"chr6","chr",31097418,31101647
"chr6","chr",31097499,31100695
NA,"neg",NA,NA
"chr6","chr",31097934,31100997
"chr6","chr",31098834,31101039
"chr6","chr",31098892,31102492
"chr6","chr",31098903,31106292
"chr6","chr",31099035,31101187
"chr6","chr",31099496,31101274
"chr6","chr",31099614,31101369
"chr6","chr",31100489,31101586
"chr6","chr",31100690,31102416
"chr6","chr",31100756,31104302
"chr6","chr",31100762,31106951
"chr6","chr",31100930,31104253
"chr6","chr",31100998,31104555
"chr6","chr",31101037,31104369
NA,"neg",NA,NA
"chr6","chr",31101214,31105585
NA,"neg",NA,NA
"chr6","chr",31101267,31107653
"chr6","chr",31101367,31105552
"chr6","chr",31101425,31105775
"chr6","chr",31101599,31105742
"chr6","chr",31101646,31106072
"chr6","chr",31102421,31105885
"chr6","chr",31102491,31106290
"chr6","chr",31102497,31108654
"chr6","chr",31104240,31106508
"chr6","chr",31104252,31106009
NA,"neg",NA,NA
"chr6","chr",31104342,31106285
"chr6","chr",31104530,31106363
"chr6","chr",31104539,31106871
"chr6","chr",31105377,31106486
"chr6","chr",31105530,31106641
"chr6","chr",31105559,31107110
"chr6","chr",31105585,31110795
"chr6","chr",31105715,31106811
"chr6","chr",31105788,31107625
"chr6","chr",31105875,31106946
"chr6","chr",31106008,31107107
"chr6","chr",31106071,31107917
"chr6","chr",31106236,31107188
"chr6","chr",31106286,31108582
"chr6","chr",31106291,31111076
"chr6","chr",31106362,31107422
"chr6","chr",31106487,31107535
"chr6","chr",31106507,31108822
"chr6","chr",31106600,31107632
"chr6","chr",31106795,31107730
"chr6","chr",31106870,31109927
"chr6","chr",31106875,31112672
"chr6","chr",31106928,31107834
"chr6","chr",31107062,31108020
"chr6","chr",31107094,31110392
"chr6","chr",31107171,31108523
"chr6","chr",31107314,31108541
"chr6","chr",31107459,31108645
"chr6","chr",31107555,31110697
"chr6","chr",31107556,31108773
"chr6","chr",31107628,31113269
"chr6","chr",31107721,31109698
"chr6","chr",31107847,31109894
"chr6","chr",31107910,31110911
"chr6","chr",31107977,31110116
"chr6","chr",31108113,31110269
"chr6","chr",31108540,31110381
"chr6","chr",31108581,31111343
"chr6","chr",31108583,31114185
"chr6","chr",31108644,31110538
"chr6","chr",31108748,31110639
"chr6","chr",31108787,31112657
"chr6","chr",31109118,31110738
"chr6","chr",31109860,31110902
"chr6","chr",31109919,31112930
"chr6","chr",31109928,31115952
NA,"neg",NA,NA
"chr6","chr",31110210,31111179
"chr6","chr",31110357,31111286
NA,"neg",NA,NA
"chr6","chr",31110524,31111418
"chr6","chr",31110526,31118670
"chr6","chr",31110630,31111565
"chr6","chr",31110642,31113274
"chr6","chr",31110752,31112389
NA,"neg",NA,NA
"chr6","chr",31110905,31113479
"chr6","chr",31110998,31112656
"chr6","chr",31111033,31120759
"chr6","chr",31111152,31112854
"chr6","chr",31111271,31112895
"chr6","chr",31111293,31114184
"chr6","chr",31111397,31113069
"chr6","chr",31111562,31113192
"chr6","chr",31112096,31113426
"chr6","chr",31112530,31113490
"chr6","chr",31112595,31114653
"chr6","chr",31112650,31113671
"chr6","chr",31112667,31121979
"chr6","chr",31112768,31114159
"chr6","chr",31112856,31115924
"chr6","chr",31112889,31114165
"chr6","chr",31113041,31114529
"chr6","chr",31113070,31116369
"chr6","chr",31113178,31114652
"chr6","chr",31113264,31122620
NA,"neg",NA,NA
"chr6","chr",31113364,31115228
"chr6","chr",31113476,31115257
"chr6","chr",31113478,31118464
"chr6","chr",31113627,31115793
"chr6","chr",31113733,31115889
"chr6","chr",31114164,31116180
"chr6","chr",31114183,31118697
"chr6","chr",31114188,31124575
NA,"neg",NA,NA
"chr6","chr",31114573,31119006
"chr6","chr",31114622,31116554
NA,"neg",NA,NA
"chr6","chr",31115235,31117053
"chr6","chr",31115336,31117085
"chr6","chr",31115886,31117182
"chr6","chr",31115890,31120719
"chr6","chr",31115963,31124612
"chr6","chr",31116179,31117597
"chr6","chr",31116187,31120765
"chr6","chr",31116309,31117890
"chr6","chr",31116396,31117928
"chr6","chr",31116561,31118133
"chr6","chr",31116974,31118459
"chr6","chr",31117080,31118542
"chr6","chr",31117095,31121827
"chr6","chr",31117181,31118669
"chr6","chr",31117484,31118818
"chr6","chr",31117623,31119002
"chr6","chr",31117905,31119071
"chr6","chr",31118126,31119440
"chr6","chr",31118385,31119527
"chr6","chr",31118460,31122233
"chr6","chr",31118519,31119594
"chr6","chr",31118561,31125068
"chr6","chr",31118668,31120557
"chr6","chr",31118704,31122582
"chr6","chr",31118801,31120694
"chr6","chr",31118910,31122788
"chr6","chr",31118943,31121706
"chr6","chr",31119064,31121809
"chr6","chr",31119072,31125733
"chr6","chr",31119233,31121929
"chr6","chr",31119451,31122047
"chr6","chr",31119549,31123919
"chr6","chr",31119585,31122181
"chr6","chr",31120566,31122332
"chr6","chr",31120688,31122507
"chr6","chr",31120724,31124484
"chr6","chr",31121680,31122594
"chr6","chr",31121806,31122763
"chr6","chr",31121810,31124718
"chr6","chr",31121831,31126265
"chr6","chr",31121924,31122837
"chr6","chr",31122046,31123059
"chr6","chr",31122180,31123504
"chr6","chr",31122207,31125025
"chr6","chr",31122334,31123891
"chr6","chr",31122461,31124240
"chr6","chr",31122525,31125338
"chr6","chr",31122569,31124419
"chr6","chr",31122616,31127350
"chr6","chr",31122715,31124490
"chr6","chr",31122790,31125707
"chr6","chr",31122815,31124574
"chr6","chr",31123067,31124691
"chr6","chr",31123462,31124873
"chr6","chr",31123886,31125008
"chr6","chr",31123892,31125794
"chr6","pos",31123927,31129087
"chr6","chr",31124054,31125316
"chr6","chr",31124265,31125447
"chr6","chr",31124435,31125537
"chr6","chr",31124494,31126055
"chr6","chr",31124537,31125705
"chr6","pos",31124561,31129570
"chr6","chr",31124660,31125759
"chr6","chr",31124698,31126376
"chr6","chr",31124859,31125863
"chr6","chr",31124920,31126544
"chr6","chr",31124973,31125964
"chr6","pos",31125075,31130215
"chr6","chr",31125283,31126107
"chr6","chr",31125306,31126993
"chr6","chr",31125402,31126237
"chr6","chr",31125510,31126330
"chr6","chr",31125587,31127276
"chr6","chr",31125634,31126517
"chr6","pos",31125732,31130828
"chr6","chr",31125734,31126590
"chr6","chr",31125793,31127604
"chr6","chr",31125852,31126692
"chr6","chr",31125963,31126974
"chr6","pos",31126068,31128653
"chr6","chr",31126094,31126979
"chr6","chr",31126218,31127177
"chr6","pos",31126264,31131956
"chr6","chr",31126316,31127260
"chr6","pos",31126317,31129001
"chr6","chr",31126478,31127535
"chr6","pos",31126557,31129216
"chr6","chr",31126579,31127589
"chr6","chr",31126691,31127686
"chr6","chr",31126847,31127868
"chr6","chr",31126962,31127949
"chr6","pos",31127001,31129557
"chr6","pos",31127149,31128613
"chr6","pos",31127273,31128996
"chr6","pos",31127275,31130175
"chr6","pos",31127342,31133495
"chr6","pos",31127461,31129196
"chr6","pos",31127590,31130183
"chr6","pos",31127594,31129331
"chr6","pos",31127699,31129402
"chr6","pos",31127808,31129516
"chr6","pos",31127939,31129652
"chr6","pos",31128607,31129743
"chr6","chr",31128615,31130513
"chr6","chr",31128995,31129912
"chr6","chr",31129000,31130756
"chr6","exon",31129052,31133958
"chr6","chr",31129168,31130057
"chr6","chr",31129199,31131447
"chr6","chr",31129255,31130186
"chr6","chr",31129401,31130399
"chr6","chr",31129506,31130504
"chr6","chr",31129524,31131930
"chr6","exon",31129569,31137063
"chr6","chr",31129634,31130711
"chr6","chr",31129742,31130742
"chr6","chr",31129896,31130883
"chr6","exon",31129926,31133216
"chr6","chr",31130057,31131077
"chr6","exon",31130176,31133480
"chr6","chr",31130183,31131151
"chr6","exon",31130211,31137217
"chr6","chr",31130334,31131454
"chr6","chr",31130491,31131651
"chr6","exon",31130496,31133690
"chr6","chr",31130638,31131853
"chr6","exon",31130743,31133919
"chr6","chr",31130752,31131908
"chr6","exon",31130804,31137980
NA,"neg",NA,NA
"chr6","exon",31130959,31134132
"chr6","exon",31130995,31132636
"chr6","exon",31131146,31132787
"chr6","exon",31131426,31132851
"chr6","exon",31131576,31133070
"chr6","exon",31131739,31133219
"chr6","exon",31131876,31133282
"chr6","exon",31131909,31134885
"chr6","exon",31131955,31139168
"chr6","exon",31132004,31133478
"chr6","exon",31132136,31133614
"chr6","exon",31132704,31133706
"chr6","exon",31132822,31133894
"chr6","exon",31133067,31134075
"chr6","exon",31133161,31134116
"chr6","exon",31133209,31136516
"chr6","exon",31133255,31139255
"chr6","exon",31133263,31134637
"chr6","exon",31133477,31134843
"chr6","exon",31133479,31136554
"chr6","exon",31133613,31135659
"chr6","exon",31133666,31137029
"chr6","exon",31133705,31136316
"chr6","chr",31133889,31136405
NA,"neg",NA,NA
"chr6","exon",31133912,31140011
"chr6","chr",31134009,31136500
"chr6","chr",31134121,31137669
"chr6","chr",31134129,31136642
"chr6","chr",31134617,31136890
"chr6","chr",31134824,31136993
"chr6","chr",31134835,31137778
"chr6","chr",31135608,31137069
"chr6","chr",31135647,31137979
"chr6","chr",31135707,31137197
"chr6","chr",31136331,31137340
"chr6","chr",31136477,31137492
"chr6","exon",31136543,31138577
"chr6","chr",31136624,31137602
"chr6","exon",31136654,31140724
"chr6","chr",31136830,31137708
"chr6","chr",31136939,31137936
"chr6","exon",31137037,31139021
"chr6","chr",31137067,31137974
"chr6","exon",31137168,31138446
"chr6","exon",31137202,31141097
"chr6","exon",31137333,31138579
"chr6","exon",31137354,31139222
"chr6","exon",31137456,31138941
"chr6","exon",31137562,31139432
"chr6","exon",31137601,31139104
"chr6","exon",31137704,31139218
"chr6","exon",31137773,31139927
"chr6","exon",31137841,31139315
"chr6","exon",31137937,31142389
"chr6","exon",31137973,31139442
"chr6","exon",31137975,31140302
"chr6","exon",31138432,31139556
NA,"neg",NA,NA
"chr6","chr",31138585,31140543
"chr6","chr",31138621,31142899
"chr6","chr",31138924,31139845
"chr6","chr",31139020,31140777
"chr6","chr",31139103,31139988
"chr6","chr",31139169,31143503
"chr6","chr",31139210,31140124
"chr6","chr",31139235,31141088
"chr6","chr",31139311,31140229
"chr6","chr",31139440,31140478
"chr6","chr",31139446,31141352
"chr6","chr",31139541,31140708
"chr6","chr",31139752,31140778
"chr6","chr",31139844,31141771
"chr6","chr",31139854,31140867
"chr6","chr",31139928,31144183
"chr6","chr",31139974,31141013
"chr6","chr",31140115,31141178
"chr6","chr",31140171,31142300
"chr6","chr",31140224,31141358
"chr6","chr",31140455,31141483
"chr6","chr",31140541,31142303
"chr6","chr",31140543,31145353
"chr6","chr",31140655,31141765
"chr6","chr",31140767,31142866
"chr6","chr",31140774,31141955
"chr6","chr",31140865,31142049
"chr6","chr",31141006,31142268
"chr6","chr",31141015,31143231
"chr6","chr",31141089,31145599
"chr6","chr",31141154,31142299
"chr6","chr",31141264,31142850
"chr6","chr",31141362,31143478
"chr6","chr",31141456,31142853
"chr6","chr",31141697,31142990
NA,"neg",NA,NA
"chr6","chr",31141796,31146086
"chr6","chr",31141812,31143147
"chr6","chr",31141977,31143446
"chr6","chr",31142050,31144039
"chr6","chr",31142114,31143461
"chr6","chr",31142295,31143590
"chr6","chr",31142301,31144789
NA,"neg",NA,NA
"chr6","chr",31142841,31143837
"chr6","chr",31142874,31145305
"chr6","chr",31142892,31146722
"chr6","chr",31142955,31144051
"chr6","chr",31143139,31144071
"chr6","chr",31143205,31145454
"chr6","chr",31143295,31144746
"chr6","chr",31143452,31144795
"chr6","chr",31143466,31147395
"chr6","chr",31143475,31145794
"chr6","chr",31143576,31145169
"chr6","chr",31143696,31145304
"chr6","chr",31143714,31146021
"chr6","chr",31143836,31145447
"chr6","chr",31143954,31145612
"chr6","chr",31144038,31146329
"chr6","chr",31144070,31145788
"chr6","chr",31144101,31148116
"chr6","chr",31144179,31145949
"chr6","chr",31144762,31146057
"chr6","chr",31144795,31148628
"chr6","chr",31144801,31146632
"chr6","chr",31145127,31146147
"chr6","chr",31145182,31146882
"chr6","chr",31145303,31146293
"chr6","chr",31145408,31146407
"chr6","chr",31145453,31147246
"chr6","chr",31145485,31161231
"chr6","chr",31145561,31146579
"chr6","chr",31145726,31146712
"chr6","chr",31145793,31148067
"chr6","chr",31145934,31146887
"chr6","chr",31146020,31148388
"chr6","chr",31146050,31146979
"chr6","chr",31146098,31161235
"chr6","chr",31146144,31147172
"chr6","chr",31146286,31147345
"chr6","chr",31146294,31148591
"chr6","chr",31146382,31147983
"chr6","chr",31146562,31148113
"chr6","chr",31146580,31150050
"chr6","chr",31146709,31148214
NA,"neg",NA,NA
"chr6","chr",31146832,31148360
"chr6","chr",31146891,31157635
"chr6","chr",31146975,31148574
"chr6","chr",31147152,31148679
"chr6","chr",31147200,31161192
"chr6","chr",31147249,31165358
"chr6","chr",31147314,31149343
"chr6","chr",31147980,31150048
"chr6","chr",31148058,31161227
"chr6","chr",31148081,31153859
"chr6","chr",31148114,31167643
"chr6","chr",31148213,31155108
"chr6","chr",31148336,31155619
"chr6","chr",31148364,31161415
"chr6","chr",31148561,31162379
"chr6","chr",31148573,31155765
"chr6","chr",31148627,31168998
"chr6","chr",31148662,31157634
"chr6","chr",31149249,31158967
"chr6","chr",31150045,31160113
"chr6","chr",31150049,31162709
"chr6","chr",31150051,31170024
"chr6","chr",31150789,31161066
"chr6","chr",31154256,31161164
"chr6","chr",31155165,31161371
"chr6","chr",31155748,31161504
